Prospect ID,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Tags,Lead Quality,Lead Profile,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score
d8688380-73c8-4aa0-b14a-22eadf225893,Direct Traffic,0,1,419,1,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Already a student,Not Sure,Select,02.Medium,01.High,13,17
80092c24-d698-4cc1-a59c-6e669b7da2ca,Direct Traffic,1,2,861,2,Email Opened,India,Healthcare Management,Select,Housewife,Better Career Prospects,Closed by Horizzon,Low in Relevance,Other Leads,02.Medium,02.Medium,13,15
3acc1a20-3f8d-4f51-9355-0106187aa723,Google,1,3,1839,3,Email Opened,India,Marketing Management,Online Search,Working Professional,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,03.Low,01.High,12,17
5d454292-0a77-4654-bb42-6ec0829f5c60,Direct Traffic,1,2,932,2,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Student of SomeSchool,,,,
234f4313-400b-4895-a000-c8c7358b2735,Organic Search,0,3,89,1.5,Email Opened,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,Already a student,Worst,Select,,,,
6808316c-cc80-43a0-aa7f-8c1767ea9e90,Direct Traffic,0,2,37,2,Olark Chat Conversation,India,IT Projects Management,Select,Student,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
25eb7957-6257-441e-a915-198883fef5b3,Direct Traffic,1,3,1348,3,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Select,,,,
bb8e9fc5-3f58-4fef-8483-10ad1d489490,Direct Traffic,0,2,712,2,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,number not provided,Might be,Select,,,,
d9bbf074-c946-4550-9310-03a36060806c,Direct Traffic,1,2,1764,2,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Closed by Horizzon,High in Relevance,Select,,,,
5bc1c495-f607-4477-9c20-d5efef797e8c,Organic Search,0,5,244,5,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,invalid number,Might be,Select,,,,
8f9e3045-9051-4329-a531-a8dc6d1551af,Direct Traffic,0,6,1403,6,Unsubscribed,Australia,Supply Chain Management,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Other Leads,,,,
200f37a6-28dd-4c5c-9f2d-5e2f9feb7808,Reference,1,1,884,1,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,Closed by Horizzon,Low in Relevance,Other Leads,,,,
405e00c7-6091-4cee-bac7-6acc19923e00,Organic Search,1,4,3,4,SMS Sent,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
9b43b840-3163-4015-9f18-b4644c8d9aeb,Direct Traffic,0,4,60,2,Page Visited on Website,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Graduation in progress,Worst,Other Leads,02.Medium,01.High,13,18
e1318bd2-4ba9-4870-beb3-7d64a4b70403,Direct Traffic,0,2,150,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,03.Low,01.High,12,17
260562de-2a20-4054-84d8-9078502bdf07,Direct Traffic,1,4,1606,4,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Lateral Student,,,,
6d2fca73-452e-4817-8b11-72d01653a416,Direct Traffic,0,3,193,3,Olark Chat Conversation,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
28995bd2-4a29-4e3a-9c3e-4aa874a7fc93,Google,0,5,497,5,Unsubscribed,India,E-Business,Social Media,Unemployed,Better Career Prospects,Interested  in full time MBA,Worst,Other Leads,03.Low,02.Medium,12,16
7f21c876-0e07-40ee-9907-8b88c065df51,Organic Search,1,5,1184,5,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
b3a50ed3-79eb-4075-b30a-15f7dbb647b7,Organic Search,1,4,1216,4,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
06860e0b-8ba8-4db5-8f30-19aa3de71405,Direct Traffic,1,5,253,5,Email Opened,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
06160f50-09df-4e91-b612-b84534ff4ca7,Direct Traffic,0,2,79,2,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,,,,
cfac3f88-3c77-4d23-9b80-4ef5bebaf124,Direct Traffic,0,2,338,2,Email Link Clicked,India,Finance Management,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Other Leads,,,,
7e2819e8-97f0-416b-bcb6-45ef14f0e11a,Welingak Website,1,1,1058,1,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
a6c263ff-a184-44dd-a167-83ee99fc1727,Direct Traffic,1,3,1298,3,SMS Sent,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,,,,
9ed7687b-e785-452d-afe2-45d09d6e8ce6,Direct Traffic,1,5,1062,2.5,Email Opened,India,Human Resource Management,Other,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
615e2bfd-f3c7-4de7-87a7-5d242648d038,Organic Search,1,5,1135,2.5,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Closed by Horizzon,Low in Relevance,Other Leads,,,,
7043c8fc-86d2-43a4-a6a3-32edcc60266b,Direct Traffic,1,3,177,1.5,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,,,,
647a6a0f-60be-4b83-8f94-62676b359a38,Organic Search,1,11,1914,3.67,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
7b27d688-8eef-4805-a3ed-fb3c678cd92c,Organic Search,1,4,816,4,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,,,,
fa17bbde-0801-426e-8561-22263943118b,Organic Search,0,1,233,1,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
f03cacb7-c711-4d23-b918-f9384378b01f,Google,0,5,132,5,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,switched off,Not Sure,Select,02.Medium,01.High,13,18
5681a76e-83ef-4d84-a603-8b75fab0da36,Direct Traffic,0,3,1613,3,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,,,,
9a79f56e-389f-4ff7-aa62-c98c0670af9d,Google,1,4,1500,4,SMS Sent,India,IT Projects Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,,,,
57aca410-6fbb-4c39-94df-d2612a7145f9,Google,0,4,188,2,Email Opened,India,Travel and Tourism,Student of SomeSchool,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
0ab5744c-b002-4981-aa13-388bd9f85841,Organic Search,0,5,535,2.5,Page Visited on Website,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Other Leads,,,,
d3de46a6-11cc-421a-900b-cdb7af25aa0a,Direct Traffic,1,7,1424,7,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,,,,
bb0dc51a-1e28-424e-a0ce-a4f4bc7f7fed,Direct Traffic,1,10,1360,5,Email Opened,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
81972922-98fc-4b5b-93e7-0370c4c8ec90,Direct Traffic,1,5,1457,1.67,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,02.Medium,13,16
f870692d-6f52-4c1e-99fe-f10c44424d05,Google,0,2,70,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,,,,
3f744cff-31ca-46df-8db7-1afe38f87a8b,Google,0,2,772,1,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,switched off,Might be,Select,,,,
e71ead55-5b5f-4d75-be96-18236f95b052,Direct Traffic,1,7,1762,1.4,Olark Chat Conversation,India,Finance Management,Select,Student,Better Career Prospects,Will revert after reading the email,Might be,Select,03.Low,01.High,12,18
cc80bf19-7a78-4f7d-950b-b8b614c0c203,Direct Traffic,0,9,1187,3,Email Link Clicked,India,International Business,Select,Unemployed,Better Career Prospects,opp hangup,Not Sure,Select,,,,
3e70f43c-8d6d-4347-96a0-f87e8a0c441c,Direct Traffic,0,1,237,1,Email Bounced,India,Human Resource Management,Select,Unemployed,Better Career Prospects,opp hangup,Not Sure,Select,,,,
9a0a3dcc-6e20-4f73-ae6e-61f767148b80,Google,1,2,28,2,Email Link Clicked,India,Hospitality Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
2d0cef3e-c2bb-47a3-b101-a3f700c29a2a,Google,0,3,173,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,switched off,Not Sure,Select,,,,
21a2195d-9727-4ded-8779-d591adaf9546,Direct Traffic,1,2,1153,2,SMS Sent,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Select,02.Medium,01.High,14,17
61b31afb-dc32-4ace-a85b-b84638e80097,Direct Traffic,0,2,207,2,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Interested in other courses,Worst,Select,02.Medium,02.Medium,13,13
98706b37-b3ab-4a3d-84ac-8ddf41b065c8,Direct Traffic,1,4,1256,4,SMS Sent,India,Services Excellence,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,15,17
2c362f7f-8cd7-41e5-a5b4-64b7a75ffdde,Direct Traffic,0,7,423,7,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,13,18
78c4cf44-4a06-483f-9f9b-05ed1843ff00,Google,0,5,431,1.25,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,Already a student,Worst,Select,,,,
d8e00ee5-a292-40aa-a7f8-500ceb808dc7,Direct Traffic,0,2,423,2,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,Busy,Not Sure,Select,01.High,01.High,16,18
55bae09c-1c78-4453-8252-5f3473c39d76,Direct Traffic,1,5,209,5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Select,02.Medium,02.Medium,14,15
c64c26dd-b712-4482-89a1-fa07dce2aca2,Google,0,4,89,2,Email Bounced,India,Human Resource Management,SMS,Unemployed,Better Career Prospects,Ringing,Might be,Select,03.Low,01.High,12,17
9ece72a5-2bcd-43dd-8472-230c678acc19,Google,1,3,1141,3,Email Opened,India,Supply Chain Management,Advertisements,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Potential Lead,02.Medium,01.High,15,20
6cceb5f4-c255-408e-87a0-a830d39806f6,Direct Traffic,0,6,277,2,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,02.Medium,01.High,13,18
c2e49ddb-1aff-4d5f-9525-0b82d4640216,Organic Search,1,9,945,3,SMS Sent,India,Retail Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Potential Lead,02.Medium,01.High,15,20
bb2c1e72-432a-4a99-81c1-a2429564ff55,Direct Traffic,0,2,65,2,Page Visited on Website,India,Operations Management,Select,Unemployed,Better Career Prospects,Ringing,Worst,Select,01.High,01.High,16,17
c9ecd8d4-1294-4d98-a738-2d4b53b9f745,Olark Chat,1,3,1083,1.5,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,02.Medium,13,16
89bb32f6-bc50-4869-967c-ac15153bf659,Organic Search,1,3,181,3,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,03.Low,01.High,12,17
472f29ba-9982-4837-879d-a15bc8236dd5,Direct Traffic,1,5,282,1.67,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,18
bcb719d5-cb1e-4be8-aa28-9e375db73f9a,Google,0,2,489,1,SMS Sent,Singapore,Select,Select,Unemployed,Better Career Prospects,invalid number,Not Sure,Select,02.Medium,02.Medium,14,15
55697005-1b66-4f33-8657-5d24863e679c,Direct Traffic,0,20,56,1.54,Form Submitted on Website,India,E-Business,Select,Unemployed,Better Career Prospects,Not doing further education,Worst,Other Leads,01.High,01.High,16,18
01768ee7-afec-47ac-9a98-018b9961de5e,Google,1,2,987,1,Email Opened,India,Human Resource Management,Select,Working Professional,Better Career Prospects,Will revert after reading the email,Low in Relevance,Potential Lead,02.Medium,02.Medium,13,15
0b7ad8c2-7f1a-4c60-89d6-85ad7f7104f6,Google,0,1,132,1,Converted to Lead,India,Select,Word Of Mouth,Unemployed,Better Career Prospects,Interested in other courses,Not Sure,Select,02.Medium,01.High,14,18
d138d2fc-9ea2-40aa-8ba6-2899e46cc4d3,Google,0,17,642,2.13,Page Visited on Website,India,Supply Chain Management,Student of SomeSchool,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Select,02.Medium,01.High,13,17
912ab50e-c2df-494d-bfb2-cbcbf16c22af,Direct Traffic,0,3,979,1.5,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,wrong number given,Not Sure,Select,02.Medium,02.Medium,14,15
a1c901a4-0d05-4c76-945d-d3eed15a1699,Google,1,4,952,1,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,02.Medium,02.Medium,14,15
c1bf3921-b7e5-431c-8408-c4747262f751,Google,1,3,1199,3,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,Will revert after reading the email,Might be,Select,02.Medium,01.High,14,18
e1af781c-a97b-4451-a3ea-3c00e0a06e91,Google,0,4,55,2,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,14,15
8670f617-9437-454a-9465-61e65602bf1d,Direct Traffic,0,1,28,1,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,18
530df4a0-8d58-4b84-8ec8-285f20346b8c,Google,0,4,370,4,Converted to Lead,India,Travel and Tourism,Advertisements,Unemployed,Better Career Prospects,Interested in other courses,Worst,Other Leads,02.Medium,02.Medium,14,15
e2d06996-92b9-433c-a3c2-94f125a89365,Direct Traffic,0,3,372,3,SMS Sent,India,Retail Management,Select,Unemployed,Better Career Prospects,wrong number given,Not Sure,Select,02.Medium,01.High,13,18
8a7c5dd4-14d5-4660-b7d7-4924d2e7622f,Organic Search,1,2,61,2,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Not Sure,Select,03.Low,02.Medium,10,15
347ff803-0eaf-40d0-a3b3-fec483fe770b,Google,0,2,69,2,Olark Chat Conversation,India,Select,Select,Student,Better Career Prospects,Interested  in full time MBA,Worst,Select,02.Medium,02.Medium,15,15
3c392076-ff41-43e2-b60b-c633bb6d2101,Direct Traffic,0,5,149,5,SMS Sent,India,International Business,Online Search,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,18
a9b775f3-1c01-45b8-879e-abe534f2ee98,Direct Traffic,0,5,198,5,Converted to Lead,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,01.High,02.Medium,16,13
e2edf3c7-77c9-4e01-9dd6-739c1b9b24e8,Organic Search,0,7,319,7,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,02.Medium,15,16
d96d1ce9-7fb3-4970-b12a-257429d60218,Direct Traffic,0,2,438,2,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Select,02.Medium,01.High,15,18
01e7f96e-2f51-475c-87b6-023a0050b365,Direct Traffic,0,3,471,3,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,18
5bcfa22e-2a76-4bc8-8a8b-9c07e3eabdd2,Google,0,1,95,1,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Lost to Others,Low in Relevance,Other Leads,02.Medium,02.Medium,15,14
425a753e-1c30-4216-8a32-2a1b9b8c3e22,Direct Traffic,1,1,1385,1,Converted to Lead,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,02.Medium,01.High,15,18
3678a8d3-1719-4c0d-a441-a5f7553ac8fd,Direct Traffic,1,3,1486,3,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,High in Relevance,Lateral Student,02.Medium,01.High,14,17
a7a319ea-b6ae-4c6b-afc5-183b933d10b5,Organic Search,0,4,192,4,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,Ringing,Not Sure,Select,02.Medium,01.High,14,17
01b8ea88-f9bb-4ddd-95a3-127c2b1bcd8d,Organic Search,1,13,424,4.33,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Will revert after reading the email,Low in Relevance,Other Leads,,,,
f3776d20-b338-4d03-a277-9a405d41b567,Direct Traffic,0,5,3,5,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,Ringing,Might be,Select,02.Medium,01.High,13,18
dcc83233-def8-48e7-837b-61e86f2e3839,Direct Traffic,0,15,77,2.14,Page Visited on Website,India,IT Projects Management,Select,Unemployed,Better Career Prospects,Already a student,Worst,Student of SomeSchool,01.High,02.Medium,17,13
